,Date Created,Number of Likes,Source of Tweet,Tweets
3291,2022-11-05 23:04:37+00:00,6,Twitter Web App,"@DGBassani It does... climate change is the one thing even more concerning than covid... and will likely cause even more disease.  But most people, are like my neighbors, who right now are having an unmasked, tented party in their backyard. So hard to be hopeful these days."
3292,2022-11-05 23:04:35+00:00,0,trackingbot2020,#Coronavirus #COVID19 US Cases by Johns Hopkins CSSE as of 11/05/22 18:04 CDT https://t.co/DoYFXbIqbQ
3293,2022-11-05 23:04:35+00:00,1,Twitter Web App,"@EricLevitz @sunraysunray @adam_tooze There were at least a billion hungry people before Putin's invasion and covid. Industrial output and wealth are good. They are the difference between mass misery and mass midness. Energy is good, esp if it makes tradable energy like coal and lng cheaper in Africa"
3294,2022-11-05 23:04:34+00:00,0,Twitter for iPhone,@VOTE411 Absentee voting has been around for decades but not mail in voting in general. That was only implemented during Covid as an emergency measure which was supposed to be temporary.
3295,2022-11-05 23:04:33+00:00,0,Twitter for iPhone,@TimRunsHisMouth No.  I don’t know anyone who got Covid either..
3296,2022-11-05 23:04:33+00:00,3,Twitter Web App,"COVID didn't pull people apart.  People tried to help one another from the start.  

Greedy avaricious officials bastardized science and rigged the game for themselves and big money.  That was a tad divisive for some of us. https://t.co/32PWb8OPl0"
3297,2022-11-05 23:04:32+00:00,10,Twitter Web App,"@AntonioTweets2 No, because Covid-19 is NOT a vaccine in any sense of the word.
All else has been tried and tested over decades. 
Example - Measles 60+ years &amp; roughly 5,000 adverse effects
Covid - 2 years &amp; over 4.5m adverse effects and God knows how many deaths so far and yet to come"
3298,2022-11-05 23:04:32+00:00,51,Twitter for iPhone,Are US #LongCovid sufferers taken seriously when they go to the doctor’s / hospital? Or do they get the same gaslighting as we do here in Europe?
3299,2022-11-05 23:04:29+00:00,1,Twitter for Android,@blue_rose_sara @Roses4noses @gerardkcohen Ok yeah of course everyone world wide was setup to get COVID just to scare Americans and get rid of Trump... That's the problem with many Americans they think only of themselves.
3300,2022-11-05 23:04:29+00:00,0,Twitter Web App,"@Incindery1 As a laywoman, asking do we have antiretroviral regimen that works post covid?  Is the medical field even there yet on any level including acknowledging?"
3301,2022-11-05 23:04:28+00:00,0,trackingbot2020,#Coronavirus #COVID19 Global Cases by Johns Hopkins CSSE as of 11/05/22 18:00 CDT https://t.co/y7rhFyh38Q
3302,2022-11-05 23:04:27+00:00,0,Twitter for iPhone,"Think it’s pretty obvious Babar needs a break. I read an article about how much travelling, isolation and cricket he’s played (and Rizwan for that matter) since Covid and it’s insane. Pak seem to be the only country that don’t rotate their squads to give adequate breaks. https://t.co/NQ1PRCZyDE"
3303,2022-11-05 23:04:25+00:00,7,Twitter for Android,"@TAH_Sci RSV has different R0, but route of transmission is the same.

&amp; so you think we just made up this term immunity debt? &amp; only since covid?  Has immunity debt term ever been used in farming science?  There's been lots of study of infectious disease in herds/flocks."
3304,2022-11-05 23:04:24+00:00,0,Twitter Web App,@Motomom128302 yes lets not forget all those horrible tik tok videos of nurses dancing about Covid!!
3305,2022-11-05 23:04:21+00:00,1,Twitter Web App,"@jamaican_ceo @bennyjohnson Oh really?  I guess you forgot the part where people on the left wished bad things on Trump when he had COVID, and still wish bad things.  How about how the left reveled in the antics of the left that caused Rand Paul to suffer broken ribs, the left celebrated.  Shut up!"
3306,2022-11-05 23:04:21+00:00,2,Twitter for iPhone,@MesenteryMan @ketaminh Just wondering how much covid he’s actually seen in his rural medical practice. A lot harder to dodge in big cities.
3307,2022-11-05 23:04:19+00:00,0,The Social Jukebox,"Even if this Coronavirus COVID-19 pandemic is a bigger, stronger birth pain, you don’t need to be afraid. https://t.co/n5Pk7tOUEk"
3308,2022-11-05 23:04:19+00:00,1,Twitter for Android,"@LAUDNABRADBURY hewwo ive been working on schoolwork all day whilst still in the midst of recovering from covid so 😔✌ my favourite part of fall is halloween, pretty leaves and having an excuse to break out the beanies and plaid again"
3309,2022-11-05 23:04:19+00:00,1,Twitter for iPhone,@POTUS Jobs that were lost during COVID are not your gain https://t.co/Ekp2ruOcpY
3310,2022-11-05 23:04:19+00:00,1,Twitter Web App,@DavidWolfe damn covid and media hysteria
3311,2022-11-05 23:04:18+00:00,2,Twitter for iPhone,"@LauraMiers @loscharlos @KQED @PlzSolveCFS @long_covid @LongCovidKids @Survivor_Corps @patientled @itsbodypolitic @LongCovidFam @LongCovidSOS @LongCOVIDnetwk @Dysautonomia In Ireland there are 8 clinics with a *total* of 20 staff (with a plan to be increased to 60 staff) for treating long Covid. Population 5million - one clinic for every 625,000 people. Plus, the gov are refusing to count long Covid cases. They DO NOT KNOW the actual number"
3312,2022-11-05 23:04:17+00:00,0,Twitter for iPad,@awraynor Got both my flu and covid boosters last month so I'm covered parent got them both today
3313,2022-11-05 23:04:17+00:00,0,Twitter for iPhone,@BIP45774476 @mg_violette Did she? I guess I missed it. Lucky! I haven’t been to a concert since Covid hit. Just got out of the habit. Used to go to a bunch. Maybe next Spring.
3314,2022-11-05 23:04:17+00:00,1,Twitter for iPhone,@bigolecity13 I mean I just got Covid literally a week after coming back from Las Vegas so same 😂
3315,2022-11-05 23:04:17+00:00,0,Twitter for Android,@DrEricDing @CDCgov @CDCDirector Is there a way to compare total covid cases in kids and current infection rates? The majority of dark colored Respiratory illness States are  Republican
3316,2022-11-05 23:04:16+00:00,0,Tweetbot for iΟS,"@DigbyPink @markmaycot For info, the period covered by the study is 2009 to 2019, so whatever you think “it” is, it cannot be anything that came about after 2019.

(By “it”, you were referring to the COVID vaccine, weren’t you?) https://t.co/bUiEtPVVir"
3317,2022-11-05 23:04:13+00:00,3,Twitter for Android,"@ketaminh I've been to countless masks and bars without a mask no covid since Jan 2022.

What a scientific example"
3318,2022-11-05 23:04:11+00:00,1,Twitter for Android,@dptalia You poor thing 🤗.  I've never had one of them but I did experience the delight of COVID booster in one arm and flu jab on the other earlier this week.  I hope you get over this soon. Sending you a https://t.co/QEVMhZCUJA
3319,2022-11-05 23:04:11+00:00,0,Twitter for iPad,"@GeorgeTakei Well you know insomnia will lead to an early death!  So will your degenerate life style, and the covid poison you got injected"
3320,2022-11-05 23:04:07+00:00,0,Twitter for iPhone,Bro covid sucks ass
3321,2022-11-05 23:04:06+00:00,0,Twitter for Android,@jack Covid is a lie enough of the bullshit
3322,2022-11-05 23:04:06+00:00,1,Twitter for iPhone,Hey fellow #Vtubers #Streamers &amp; #SpiderMan fans! Let’s RT this awesome space boy &amp; get him a comic &lt;3 https://t.co/Z9Dgd9Hbf9
3323,2022-11-05 23:04:06+00:00,3,Twitter for iPhone,I was rooting for #DOOP after how they got screwed by COVID last year. And because fuck everything LA.
3324,2022-11-05 23:04:05+00:00,2,Twitter for iPhone,"@POTUS @Potus stimulus checks 1400, then 300, then 300 a month for children in low income families the republicans stop that with Manchin and Senima! Vaccines, COVID test sent directly to your home! No joke! Realize how much Biden has done! He cleaned up Trumps mess"
3325,2022-11-05 23:04:04+00:00,0,Twitter for Android,"@IsabelOakeshott U should be on the list for not doing your job as a journalist during covid 
For not challenging the govt for lockdowns + forcing jabs 
Oh wait
U couldn't 
Because the uk media is bought + paid for by Bill Gates 
Shame on all of our media for colluding in the covid lies"
3326,2022-11-05 23:04:04+00:00,0,Twitter for iPhone,"@DrEricDing @2018Avalanche @CDCgov @CDCDirector Meanwhile, people who have had covid have little to no Tcells. Isn’t that 87% of USA?  #CheckYourTcell levels before you decide masking isn’t for you. When hospitals were full of adults, we locked down. Well, #pedsICU has been overflowing in entire states in swaths all over 🇺🇸"
3327,2022-11-05 23:04:02+00:00,0,Twitter for iPhone,@ChristyDanFan @ellymelly Ok so what about the people with myocarditis and blood clots also never been vaccinated and never been sick with covid
3328,2022-11-05 23:04:01+00:00,0,Twitter for iPhone,"@Albert_Lazar @JillHoehn2 @shelannp @TitusNation @DineshDSouza It was a safe as it could be &amp; even with a “phase I clinical trial” it can’t account for every comorbidity, allergy, blood type, etc. Plenty of “phase 1 passed” vaccines &amp; drugs that have indirectly killed people for, &amp; Covid vaccine related death are anecdotal or indirect also https://t.co/ildIQoqrXR"
3329,2022-11-05 23:04:00+00:00,7,Twitter for iPhone,I mean it’s probably the longest tour post Covid but… she’s had several breaks in between legs &amp; popstars used to tour for well over a year lol none of this is new
3330,2022-11-05 23:03:59+00:00,0,WordPress.com,COVID: The positive side of the pandemic | COVID-19 Special https://t.co/DjGyqmP3LP
3331,2022-11-05 23:03:58+00:00,4,Twitter Web App,"@Lewis_N420 Oh man, hope you're doing alright Lewis. I just got over Covid last week. 🥺💙"
3332,2022-11-05 23:03:58+00:00,0,Twitter for iPhone,"@POTUS The covid-19 vaccine has proven to be less effective than advertised. I have both my shots, and a booster, and have had covid three times! Stop suggesting we continue to take ineffective vaccine shots! #vaccinedisaster #YourChoice"
3333,2022-11-05 23:03:57+00:00,0,Twitter Web App,"@apmalong If adequate early treatment with repurposed medicines + other supportive interventions was used by everyone who got infected, used as early as possible upon symptom onset we would have much less of a problem with long covid. Preventing transmission sure helps but is insufficient."
3334,2022-11-05 23:03:57+00:00,0,Twitter for Android,"@Fingoth1 Im talking it was never over,  this was all planned.
The new variant is just a name it doesn't actually exist. 
They will call it Covid-21"
3335,2022-11-05 23:03:56+00:00,2,Twitter for iPad,@jpat44 @tacosdetocino @weiner1962 @Derekcrim Are you familiar with the IDSA study he refers to in that video? I am. One thing he doesn’t tell you about the study is that ALL samples were from people who were known to be in the RECOVERING phase of COVID-19. I shouldn’t have to point out what you CAN’T generalize from that.
3336,2022-11-05 23:03:53+00:00,0,Twitter for iPhone,"@AshterFlackx @LTeddybearpup @_charms4459 @harryjsisson bottom line-I know they’re owned by NRA, &amp; I’m in health care (a no brainer),they tried for a Decade to gut ACA( a no brainer) they didn’t support insulin cap, pharm caps (a no brainer), poor COVID response (a no brainer) Dobbs. - add J6&amp;UKR aid, etc  never would I vote R, ever"
3337,2022-11-05 23:03:52+00:00,1,Twitter Web App,"@suzcad @supertanskiii Perhaps @suzcad I should sometimes be less pessimistic &amp; trust that our young can fight &amp; can win back the rights &amp; freedoms my Dad, me &amp; so many of us have fought for &amp; won over the years.

After all.... I was young, I fought, WE won rights in law for all UK citizens."
3338,2022-11-05 23:03:51+00:00,0,Twitter Web App,@RNCResearch You mean the debt Trump used for Covid?
3339,2022-11-05 23:03:51+00:00,0,Twitter Web App,@RealJamesWoods Not all I don't believe the Covid scam a lot of people have been damaged here in the US I have friends that have the fourth shot I've done all the screaming I can they are brainwashed we need the real President to come out and JFK. they can heal us now
3340,2022-11-05 23:03:50+00:00,0,Twitter Web App,"@TrickyMickMinin Biden took over @ the end of COVID .. no one was driving that wasn't commercial... Gas prices rose when he took over because people started driving to the office again as things got better &amp; demand increased. Raise minimum wage, which is something the GOP has prevented for years."
3341,2022-11-05 23:03:48+00:00,0,Twitter for Android,"@ProudElephantUS Education board curriculum and some members, Ukraine, Covid"
3342,2022-11-05 23:03:48+00:00,0,Twitter Web App,@RealJamesWoods the dems talk about a woman's right to her body (to kill her baby) but during covid they said no one had a right to their own body. Get the shot or lose your job. That was the democrats then
3343,2022-11-05 23:03:47+00:00,4,Twitter Web App,@jfruh Show up at a friend with disney plus's house with a bottle of wine and announce you're throwing an unplanned movie night. Yes I know you have covid and I hope you get well soon
